JobName,jobid,pgid,ImagePath,tfName,Quantity1,Quantity2,Quantity3,Shape,ColorLine,catName,page_Name,page_Scale,page_Width,page_Height,page_Scale1,page_Scale2,page_UID,Position,Quantity,FlipX,FlipY,ZoomFac,ScaleStyle,IsCustomScale
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W4H Chase Wall Non Load Bearing 1 Layer 1 Side,1,3,3,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313537312E3231343B313136322E3630313B313533302E3231343B313136322E3630313B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W4H Chase Wall Non Load Bearing 1 Layer 1 Side,1,3,3,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313533302E3231343B313136322E3630313B313533302E3231343B313138382E3630313B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W4H Chase Wall Non Load Bearing 1 Layer 1 Side,1,3,3,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313533302E3231343B313138382E3630313B313536392E3231343B313138382E3630313B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W4H Chase Wall Non Load Bearing 1 Layer 1 Side,1,3,3,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313433392E3837343B313234302E3035383B313436352E3837343B313234302E3035383B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W4H Chase Wall Non Load Bearing 1 Layer 1 Side,1,3,3,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313436352E3837343B313234302E3035383B313436352E3837343B313236302E3035383B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W4H Chase Wall Non Load Bearing 1 Layer 1 Side,1,3,3,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313436352E3837343B313236302E3035383B313433372E3837343B313236302E3035383B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W4H Chase Wall Non Load Bearing 1 Layer 1 Side,1,3,3,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313533382E36363B313331382E3633373B313533382E36363B313330352E3633373B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W4H Chase Wall Non Load Bearing 1 Layer 1 Side,1,3,3,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313533382E36363B313330352E3633373B313537332E36363B313330352E3633373B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Vanity Counters,11,19,0,-1,0,12.36 Countertops,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313436392E33313B313239342E3638393B313530332E3631313B313239342E3638393B313530332E3631313B313331362E3832393B313436392E33313B313331362E3832390A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Breakfast Bar Counter,11,19,0,-1,0,12.36 Countertops,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x3832382E3037373B3538342E3130373B3931382E3037373B3538342E3130373B3931382E3037373B3632372E3130373B3931322E3037373B3632372E3130373B3931322E3037373B3630322E3130373B3832382E3037373B3630322E3130370A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Breakfast Bar Counter,11,19,0,-1,0,12.36 Countertops,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313130382E3731383B313138372E3239383B313031372E3731383B313138372E3239383B313031372E3731383B313233322E3239383B313032332E3731383B313233322E3239383B313032332E3731383B313230362E3239383B313130372E3731383B313230362E3239380A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Breakfast Bar Counter,11,19,0,-1,0,12.36 Countertops,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313239372E3638333B3538332E3733333B313338372E3638333B3538332E3733333B313338372E3638333B3632362E3733333B313338302E3638333B3632362E3733333B313338302E3638333B3630322E3733333B313239372E3638333B3630322E3733330A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Breakfast Bar Counter,11,19,0,-1,0,12.36 Countertops,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x3634392E3231363B313038392E3633353B3535382E3231363B313038392E3633353B3535382E3231363B313133322E3633353B3536362E3231363B313133322E3633353B3536362E3231363B313130372E3633353B3634392E3231363B313130372E3633350A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Breakfast Bar Counter,11,19,0,-1,0,12.36 Countertops,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x3335382E3332323B3438322E3730323B3435302E3332323B3438322E3730323B3435302E3332323B3532362E3730323B3434332E3332323B3532362E3730323B3434332E3332323B3530322E3730323B3335382E3332323B3530322E3730323B3335382E3737313B3439382E3836370A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Breakfast Bar Counter,11,19,0,-1,0,12.36 Countertops,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313238312E3539333B313138362E3137353B313337332E3539333B313138362E3137353B313337332E3539333B313232392E3137353B313336352E3539333B313232392E3137353B313336352E3539333B313230332E3137353B313238322E3539333B313230332E3137350A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Vanity Counters,11,19,0,-1,0,12.36 Countertops,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x3336302E3731373B313037392E3135373B3338332E3534323B313037392E3135373B3338332E3534323B313131332E3230383B3336302E3731373B313131332E3230380A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Vanity Counters,11,19,0,-1,0,12.36 Countertops,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x3838372E3139393B313239382E3035373B3932302E3530323B313239382E3035373B3932302E3530323B313331382E3633373B3838372E3139393B313331382E3633370A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Vanity Counters,11,19,0,-1,0,12.36 Countertops,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x3630342E3338383B3530332E3335373B3632362E33393B3530332E3335373B3632362E33393B3533362E3133363B3630342E3338383B3533362E3133360A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Vanity Counters,11,19,0,-1,0,12.36 Countertops,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313031352E3534353B3639322E3632313B313034382E313B3639322E3632313B313034382E313B3731342E3332343B313031352E3534353B3731342E3332340A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Kitchen Counters,11,19,0,-1,0,12.36 Countertops,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313032332E3737383B313230362E3735353B313130382E3737383B313230362E3735353B313130382E3737383B313332302E3735353B313035362E3737383B313332302E3735353B313035362E3737383B313239352E3735353B313038332E3737383B313239352E3735353B313038332E3737383B313232392E3735353B313032332E3737383B313232392E3735350A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Kitchen Counters,11,19,0,-1,0,12.36 Countertops,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313336362E3430393B313230342E3537333B313238312E3430393B313230342E3537333B313238312E3430393B313331392E3537333B313333342E3430393B313331392E3537333B313333342E3430393B313239322E3537333B313330372E3430393B313239322E3537333B313330372E3430393B313232382E3537333B313336342E3430393B313232382E3537330A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Kitchen Counters,11,19,0,-1,0,12.36 Countertops,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x3434342E3533353B3530312E3131323B3335382E3533353B3530312E3131323B3335382E3533353B3631332E3131323B3431302E3533353B3631332E3131323B3431302E3533353B3539302E3131323B3338352E3533353B3539302E3131323B3338352E3533353B3532372E3131323B3434312E3533353B3532372E3131320A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Kitchen Counters,11,19,0,-1,0,12.36 Countertops,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x3931322E32373B3632362E33393B3931322E32373B3630302E33393B3832362E32373B3630302E33393B3832362E32373B3731362E33393B3837372E32373B3731362E33393B3837372E32373B3639302E33393B3835332E32373B3639302E33393B3835332E32373B3632362E33390A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Kitchen Counters,11,19,0,-1,0,12.36 Countertops,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313338312E3230323B3630312E3639343B313239372E3230323B3630312E3639343B313239372E3230323B3731352E3639343B313334372E3230323B3731352E3639343B313334372E3230323B3639302E3639343B313332332E3230323B3639302E3639343B313332332E3230323B3632362E3639343B313337392E3230323B3632362E3639340A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Kitchen Counters,11,19,0,-1,0,12.36 Countertops,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x3536352E3032333B313130362E3834373B3634392E3032333B313130362E3834373B3634392E3032333B313232302E3834373B3630302E3032333B313232302E3834373B3630302E3032333B313139362E3834373B3632362E3032333B313139362E3834373B3632362E3032333B313133312E3834373B3536352E3032333B313133312E3834370A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W6i Load Bearing/Shear 1 Layer Each Side,1,3,4,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x3834342E3732393B3539372E3435333B3931352E3732393B3539372E3435333B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W6i Load Bearing/Shear 1 Layer Each Side,1,3,4,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x3931352E3732393B3539372E3435333B3931352E3732393B3632352E3435333B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W6i Load Bearing/Shear 1 Layer Each Side,1,3,4,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313331352E3634343B3539372E3537383B313338332E3634343B3539372E3537383B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W6i Load Bearing/Shear 1 Layer Each Side,1,3,4,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313338332E3634343B3539372E3537383B313338332E3634343B3632372E3537383B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W6i Load Bearing/Shear 1 Layer Each Side,1,3,4,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x3633332E3132363B313130312E3930383B3536332E3132363B313130312E3930383B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W6i Load Bearing/Shear 1 Layer Each Side,1,3,4,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x3536332E3132363B313130312E3930383B3536332E3132363B313133302E3930383B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W6i Load Bearing/Shear 1 Layer Each Side,1,3,4,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313039302E3030393B313230322E3236353B313032312E3030393B313230322E3236353B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W6i Load Bearing/Shear 1 Layer Each Side,1,3,4,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313032312E3030393B313230322E3236353B313032312E3030393B313233322E3236353B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W6i Load Bearing/Shear 1 Layer Each Side,1,3,4,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313239392E3932383B313230302E3339343B313336372E3932383B313230302E3339343B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W6i Load Bearing/Shear 1 Layer Each Side,1,3,4,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313336372E3932383B313230302E3339343B313336372E3932383B313232392E3339343B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W6i Load Bearing/Shear 1 Layer Each Side,1,3,4,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x3337362E3738363B3439362E3537383B3434352E3738363B3439362E3537383B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W6i Load Bearing/Shear 1 Layer Each Side,1,3,4,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x3434352E3738363B3439362E3537383B3434352E3738363B3532342E3537383B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W6C Load Bearing Insulated 1 Layer Each Side,1,3,4,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x3634382E3339323B313130322E3830363B3633322E3339323B313130322E3830363B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W6C Load Bearing Insulated 1 Layer Each Side,1,3,4,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313239362E3138363B3539362E3832393B313331342E3138363B3539362E3832393B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W6C Load Bearing Insulated 1 Layer Each Side,1,3,4,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x3832372E3537383B3539362E3832393B3834342E3537383B3539362E3832393B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W6C Load Bearing Insulated 1 Layer Each Side,1,3,4,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x3335372E3831373B3439362E3035393B3337362E3831373B3439362E3035393B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W6C Load Bearing Insulated 1 Layer Each Side,1,3,4,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313238302E34373B313139392E3237323B313239392E34373B313139392E3237323B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Wall W6C Load Bearing Insulated 1 Layer Each Side,1,3,4,-1,0,09.2 GWB Walls,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x313130372E3232313B313230312E3839313B313039312E3232313B313230312E3839313B300A,0,0,0,0.1988888889,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111552,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A2.02-ENLARGED-UNIT-PLANS-Rev.0(1).tif,Kitchen Back Splash 0103,1,3,0,-1,0,09.30 Tiling,A2.02-ENLARGED-UNIT-PLANS-Rev.0.pdf,0,42,30,0.25,12,111552,0x3834362E3836323B3630312E3234353B3832382E3836323B3630312E3234353B300A,0,0,0,0.1988888889,1,0
